county,license_id,provider_type,provider_name,address,city,zip,phone,email,ages_served,capacity
Bergen,CCC118259,Child Care Center,Kiddie Academy Of Rutherford,306 Union Ave,Rutherford,07070,(201) 765-8800,rutherford@kiddieacademy.net,0 - 13 years,148.0
Bergen,CCC118124,Child Care Center,AlphaBEST at Franklin Elementary School,95 Caldwell Avenue,Saddle Brook,07663,(862) 341-8196,ianderson@alphabest.org,6 - 13 years,60.0
Bergen,CCC118123,Child Care Center,AlphaBEST at  Helen I. Smith Elementary,30 Cambridge Avenue,Saddle Brook,07663,(201) 912-3009,ianderson@alphabest.org,6 - 13 years,60.0
Bergen,CCC118122,Child Care Center,AlphaBEST at Long Memorial Elementary School,260 Floral Lane,Saddle Brook,07663,(201) 912-2186,ianderson@alphabest.org,6 - 13 years,60.0
Bergen,CCC118106,Child Care Center,Teaneck Community Education Center-Theodora Smiley Lacey School,1 Merrison Street,Teaneck,07666,(201) 833-5534,cdrootin@teaneckschools.org,2 1/2 - 13 years,100.0
Bergen,CCC118093,Child Care Center,GOLDILOCKS  CHILDREN LEARNING CENTER LLC,259 Paterson Ave,Wallington,07057,(201) 460-1770,goldilocks_lc@yahoo.com,0 - 13 years,74.0
Bergen,CCC118083,Child Care Center,Everbrook Academy,597 PIERMONT ROAD,CLOSTER,07624,(201) 564-3906,4808@everbrookacademy.com,0 - 13 years,153.0
Bergen,CCC117887,Child Care Center,Lowell Elementary School,1025 Lincoln Place,Teaneck,07666,(201) 833-5514,cdrootin@teaneckschools.org,6 - 13 years,100.0
Bergen,CCC117789,Child Care Center,Achieving New Heights,237 Boulevard,Hasbrouck Hts,07604,(201) 920-4571,achievingnewheights@gmail.com,0 - 13 years,60.0
Bergen,CCC117787,Child Care Center,Lightbridge Academy of Hackensack,215 UNION STREET,HACKENSACK,07601,(201) 678-1100,manan.shah@lightbridgeacademy.com,0 - 13 years,196.0
Bergen,CCC117695,Child Care Center,The Sapling School,35-02 Broadway,Fair Lawn,07410,(201) 797-0062,Divya@thesaplingschool.com,0 - 13 years,186.0
Bergen,CCC117685,Child Care Center,Teaneck Community Education - Whittier Elementary School,491 W Englewood Avenue,Teaneck,07666,(201) 833-5451,cdrootin@teaneckschools.org,6 - 13 years,180.0
Bergen,CCC117423,Child Care Center,Meadowlands Area YMCA McKenzie School East Rutherford,135 Carlton Ave,East Rutherford,07073,(201) 531-1235,dcoldon@meadowlandsymca.org,2 1/2 - 13 years,126.0
Bergen,CCC117365,Child Care Center,Steps To Success VIII,23-20 Broadway,Fair Lawn,07410,(201) 794-9000,steps8@stepstosuccess.com,0 - 13 years,160.0
Bergen,CCC117193,Child Care Center,ACE Before and After Care Program-Villano,175 Linwood Avenue,Emerson,07630,(862) 345-0477,director@rvedfund.org,6 - 13 years,105.0
Bergen,CCC117055,Child Care Center,Top stone Christian School,435 River Rd.,New Milford,07646,(201) 265-1514,topstoneschool@gmail.com,2 1/2 - 13 years,50.0
Bergen,CCC117053,Child Care Center,North Arlington SACC @ Beech Street Elementary School,45 Beech Street,North Arlington,07031,(201) 394-6423,ntharsacc@yahoo.com,2 1/2 - 13 years,258.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Bergen,CCC116954,Child Care Center,The Rutherford Schoolhouse,168 Chestnut Street,Rutherford,07070,(201) 741-0557,knewby@backstagepac.com,0 - 13 years,56.0
Bergen,CCC116856,Child Care Center,Ridgewood YMCA,112 Oak Street,Ridgewood,07450,(201) 444-5600,capsley@ridgewoodymca.org,2 1/2 - 13 years,30.0
Bergen,CCC116516,Child Care Center,AlphaBEST at Hawes Elementary,531 Stevens Ave,Ridgewood,07450,(201) 744-6748,ksantos@alphabest.org,6 - 13 years,100.0
Bergen,CCC116515,Child Care Center,AlphaBEST at Orchard Elementary,230 Demarest Street,Ridgewood,07450,(201) 744-7319,ksantos@alphabest.org,6 - 13 years,60.0
Bergen,CCC116514,Child Care Center,AlphaBEST at Ridge Elementary,325 West Ridgewood Ave,Ridgewood,07450,(201) 744-7824,ksantos@alphabest.org,6 - 13 years,60.0
Bergen,CCC116513,Child Care Center,AlphaBEST at Somerville Elementary,45 South Pleasant Avenue,Ridgewood,07450,(201) 978-1896,ksantos@alphabest.org,6 - 13 years,60.0
Bergen,CCC116512,Child Care Center,AlphaBEST at Travell Elementary,340 Bogert Avenue,Ridgewood,07450,(201) 978-4352,ksantos@alphabest.org,6 - 13 years,100.0
Bergen,CCC116511,Child Care Center,AlphaBEST at Willard Elementary,601 Morningside Road,Ridgewood,07450,(201) 587-3628,ksantos@alphabest.org,6 - 13 years,60.0
Bergen,CCC116510,Child Care Center,AlphaBEST at Glen School,865 East Glen Avenue,Ridgewood,07450,(201) 587-3659,ksantos@alphabest.org,2 1/2 - 6 years,60.0
Bergen,CCC116478,Child Care Center,Kiddie Academy of Fair Lawn,16-00 Pollitt Drive,Fair Lawn,07410,(201) 773-1616,doolesh.patel@kiddieacademy.net,0 - 13 years,146.0
Bergen,CCC115769,Child Care Center,Townsville Montessori School,718-720 Palisade Avenue,Cliffside Park,07010,(201) 917-5681,julie@tvmschool.com,2 1/2 - 13 years,63.0
Bergen,CCC114824,Child Care Center,Club Ed Afterschool Program @ Lindbergh Elementary,401 Glen Avenue,Palisades Park,07650,(201) 364-5128,CarlaR@jfcsnnj.org,2 1/2 - 13 years,150.0
Bergen,CCC114823,Child Care Center,Club Ed Afterschool Program @ Dr. C Smith Early Childhood Center,270 First Street,Palisades Park,07650,(201) 364-5128,CarlaR@jfcsnnj.org,2 1/2 - 13 years,75.0
Bergen,CCC114418,Child Care Center,Boys & Girls Club of Lodi & Thomas Jefferson Middle School- LEAP Program (21st Century),75 First Street,Lodi,07644,(973) 473-7410,joe.licata@bgcoflodi.org,6 - 13 years,300.0
Bergen,190300247,Child Care Center,Creative Montessori Center,1 Church Street,Teaneck,07666,(201) 837-9500,montessori61@optimum.net,2 1/2 - 13 years,72.0
Bergen,190300153,Child Care Center,Grace Treehouse Preschool,260 Elm Avenue,Teaneck,07666,(201) 836-2333,gracetreehousepreschool@gmail.com,2 1/2 - 13 years,60.0
Bergen,190200095,Child Care Center,Little Heaven Daycare,27 Fair Street,Hackensack,07601,(201) 488-1900,littleheaven.co@hotmail.com,2 1/2 - 13 years,55.0
Bergen,190200094,Child Care Center,IndigoKid Montessori School,13-01 Pollitt Drive,Fair Lawn,07410,(888) 463-4460,info@indigokid.club,2 1/2 - 13 years,61.0
Bergen,180800214,Child Care Center,Wyckoff Family YMCA at Colonial Road School,749 Colonial Road,Franklin Lakes,07417,(201) 376-4754,sharont@wyckoffymca.org,6 - 13 years,30.0
Bergen,180800213,Child Care Center,Wyckoff Family YMCA at High Mountain Road School,765 High Mountain Road,Franklin Lakes,07417,(201) 376-1960,sharont@wyckoffymca.org,6 - 13 years,30.0
Bergen,180700188,Child Care Center,Garfield YMCA School 10,55 Lincoln Place,Garfield,07026,(973) 772-7450,tarac@garfieldymca.com,6 - 13 years,55.0
Bergen,180700021,Child Care Center,A.C.E. Before and After Care Program - Norwood,177 Summit Street,Norwood,07648,(862) 345-0477,Director@rvedfund.org,6 - 13 years,100.0
Bergen,180600147,Child Care Center,Bergen Family Center Quarles After School Center,186 Davison Place,Englewood,07631,(201) 568-0817,sgacham@bergenfamilycenter.org,2 1/2 - 6 years,332.0
Bergen,180600093,Child Care Center,Wyckoff Family YMCA at Hillside School,89 Hillside Avenue,Allendale,07401,(201) 741-4625,sharont@wyckoffymca.org,6 - 13 years,68.0
Bergen,180600092,Child Care Center,Wyckoff Family YMCA at Brookside School,100 Brookside Avenue,Allendale,07401,(201) 697-6106,sharont@wyckoffymca.org,6 - 13 years,34.0
Bergen,180600015,Child Care Center,Wyckoff Family YMCA at Old Tappan,1 School Street,Old Tappan,07675,(201) 264-2368,sharont@wyckoffymca.org,6 - 13 years,90.0
Bergen,180500116,Child Care Center,KCE Champions LLC at Washington,44 School Street,Washington Township,07676,(848) 247-2120,smathias@discoverchampions.com,6 - 13 years,60.0
Bergen,180500115,Child Care Center,KCE Champions LLC at Jessie F. George,1 Palm Street,Washington Township,07676,(848) 247-2120,smathias@discoverchampions.com,6 - 13 years,40.0
Bergen,180500113,Child Care Center,KCE Champions LLC at Brookside,20 Lake Drive,Westwood,07675,(848) 247-2120,smathias@discoverchampions.com,6 - 13 years,80.0
Bergen,180500111,Child Care Center,KCE Champions LLC at Berkeley,47 Berkeley Avenue,Westwood,07675,(848) 247-2120,smathias@discoverchampions.com,6 - 13 years,70.0
Bergen,180300104,Child Care Center,Kimber's Tots LLC,475 Lafayette Ave,Wyckoff,07481,(973) 204-9556,kimberlyfp23@gmail.com,2 1/2 - 6 years,75.0
Bergen,180300020,Child Care Center,The Learning Experience at Paramus,280 East Midland Avenue,Paramus,07652,(201) 225-0001,paramus@tlechildcare.com,0 - 13 years,188.0
Bergen,171200112,Child Care Center,South Hackensack After Care,1 Dyer Avenue,South Hackensack,07606,(201) 440-2782,aftercare@shmemorial.org,6 - 13 years,30.0
Bergen,171200099,Child Care Center,Clarian Place Child Care and Learning Center,545 Interstate Place,Carlstadt,07072,(201) 383-9355,clarianplacecarlstadt@gmail.com,0 - 13 years,60.0
Bergen,171200085,Child Care Center,Bergen Day School Early Childhood Learning Center,321 Queen Anne Road,Teaneck,07666,(201) 981-8701,bergendayschool@gmail.com,0 - 13 years,73.0
Bergen,171100275,Child Care Center,Teaneck Community Ed Center Thomas Jefferson Middle School,655 Teaneck Road,Teaneck,07666,(201) 833-5471,cdrootin@teaneckschools.org,6 - 13 years,180.0
Bergen,171100274,Child Care Center,Teaneck Community Ed Center Hawthorne School,201 Fycke Lane,Teaneck,07666,(201) 833-5540,cdrootin@teaneckschools.org,6 - 13 years,180.0
Bergen,171100272,Child Care Center,Teaneck Community Ed Center Bryant School,1 Tyron Ave,Teaneck,07666,(201) 833-5545,cdrootin@teaneckschools.org,2 1/2 - 13 years,149.0
Bergen,171100138,Child Care Center,Wilbert F May SDA School,405 Englewood Avenue,Teaneck,07666,(201) 837-6655,wfmaysschool@gmail.com,2 1/2 - 13 years,25.0
Bergen,171100091,Child Care Center,Little Friends 2,60-1 W Passaic Street,Rochelle Park,07662,(201) 968-5196,littlefriends_2@outlook.com,0 - 13 years,56.0
Bergen,171000090,Child Care Center,Academy of Greatness and Excellence,441 North Street,Teaneck,07666,(201) 836-2555,info@agenj.com,2 1/2 - 13 years,30.0
Bergen,171000023,Child Care Center,Kinder Kastle,437 Mola Boulevard,Elmwood Park,07407,(201) 475-6566,kimberly@kinderkastle.com,0 - 13 years,167.0
Bergen,170800244,Child Care Center,Sunshine Clubhouse Childcare Center LLC,436 Ridge Road,North Arlington,07031,(201) 428-2872,sunshineclubhouse436@gmail.com,2 1/2 - 13 years,60.0
Bergen,170700128,Child Care Center,Bright Angels LLC DBA Tenafly TLE,87 County Road,Tenafly,07670,(201) 227-7500,patelal@yahoo.com,0 - 13 years,166.0
Bergen,170700082,Child Care Center,Club Ed Afterschool at Eleanor Van Gelder,251 Undercliff Ave,Edgewater,07020,(201) 364-5128,carlaR@jfcsnnj.org,6 - 13 years,86.0
Bergen,170700081,Child Care Center,Club Ed Afterschool at George Washington,801 Undercliff Avenue,Edgewater,07020,(201) 364-5128,carlaR@jfcsnnj.org,6 - 13 years,100.0
Bergen,170600160,Child Care Center,Garfield YMCA School 9,62 Alpine Street,Garfield,07026,(973) 772-7450,tarac@garfieldymca.com,6 - 13 years,43.0
Bergen,170500130,Child Care Center,Bergen Family Center After School Program,50 Durie Ave,Englewood,07631,(201) 568-0817,sgacham@bergenfamilycenter.org,2 1/2 - 13 years,300.0
Bergen,170500053,Child Care Center,Francis Services LLC DBA Laugh N Learn LLC,14 East Fort Lee,Bogota,07603,(201) 401-6326,Unashed3@gmail.com,0 - 13 years,34.0
Bergen,170500052,Child Care Center,Gan Henel Early Learning,509 Engle Street,Englewood,07631,(201) 308-3042,ganhenel@gmail.com,0 - 6 years,82.0
Bergen,170400070,Child Care Center,KCE Champions LLC at Midland,241 West Midland Ave,Paramus,07652,(551) 250-1785,christina.myers@discoverchampions.com,6 - 13 years,120.0
Bergen,170400068,Child Care Center,KCE Champions LLC at West Brook Middle School,560 Roosevelt Blvd,Paramus,07652,(551) 250-1785,christina.myers@discoverchampions.com,6 - 13 years,100.0
Bergen,170400067,Child Care Center,KCE Champions LLC at Stony Lane,110 W Ridgewood Ave,Paramus,07652,(551) 250-1785,christina.myers@discoverchampions.com,6 - 13 years,60.0
Bergen,170400066,Child Care Center,KCE Champions LLC at Ridge Ranch,345 Lockwood Drive,Paramus,07652,(551) 250-1785,christina.myers@discoverchampions.com,6 - 13 years,90.0
Bergen,170400065,Child Care Center,KCE Champions LLC at Parkway,145 E Ridgewood Ave,Paramus,07652,(551) 250-1785,christina.myers@discoverchampions.com,6 - 13 years,60.0
Bergen,170400063,Child Care Center,KCE Champions LLC at Memorial,203 E. Midland Ave,Paramus,07652,(551) 250-1785,christina.myers@discoverchampions.com,6 - 13 years,163.0
Bergen,170400061,Child Care Center,KCE Champions LLC at East Brook Middle School,190 Spring Valley Road,Paramus,07652,(551) 250-1785,Christina.myers@discoverchampions.com,6 - 13 years,30.0
Bergen,170300134,Child Care Center,Primrose School of Paramus,639 Paramus Road,Paramus,07652,(201) 445-5330,Rvarma@primroseflorhampark.com,0 - 13 years,180.0
Bergen,170300021,Child Care Center,"LA Bergenfield Associates, LLC DBA Lightbridge Academy",139 South Washington Avenue,Bergenfield,07621,(201) 384-1360,bergenfield_nj@lightbridgeacademy.com,0 - 13 years,166.0
Bergen,170100019,Child Care Center,Hanna Preschool,342B Commercial Avenue,Palisades Park,07650,(201) 461-2984,hannapreschool@gmail.com,0 - 13 years,49.0
Bergen,161200026,Child Care Center,Transformation Learning Center,190 Valley Blvd,Wood-Ridge,07075,(201) 933-2894,vgracian@tlcps.org,2 1/2 - 13 years,64.0
Bergen,161100055,Child Care Center,Lightbridge Academy,2 Executive Drive,Fort Lee,07024,(201) 585-2020,ftlee_nj@lightbridgeacademy.com,0 - 13 years,195.0
Bergen,160900119,Child Care Center,"Little Explorers Learning Center II, Inc.",58 James Street,Bergenfield,07621,(201) 374-2933,info@littleexplorers2.com,2 1/2 - 13 years,65.0
Bergen,160800109,Child Care Center,Building Blocks Academy of Garfield,"160 Lanza Avenue, Suites 2, 3, & 4",Garfield,07026,(201) 942-9422,buildingblocksacademynj@gmail.com,0 - 13 years,49.0
Bergen,160700078,Child Care Center,RP After School Program - Memorial School,130 Liberty Street,Little Ferry,07643,(201) 697-3403,rpafterschoolprogram@gmail.com,6 - 13 years,60.0
Bergen,160700017,Child Care Center,KCE Champions LLC @ Upper School,143 Charlotte Place,Englewood Cliffs,07632,(201) 913-8393,CH005315@discoverchampions.com,6 - 13 years,30.0
Bergen,160300210,Child Care Center,A Learning Adventure,273 Garibaldi Avenue,Lodi,07644,(862) 247-8747,mcastiglione27@yahoo.com,2 1/2 - 6 years,25.0
Bergen,160300133,Child Care Center,Shalom Yeladim Early Childhood Center,780 Palisade Avenue,Teaneck,07666,(201) 615-9093,tshalomyeladim@gmail.com,0 - 6 years,120.0
Bergen,160200109,Child Care Center,AAM ELC,1576 Palisade Avenue,Fort Lee,07024,(201) 942-6415,dylan@allaboutmeelc.com,2 1/2 - 13 years,64.0
Bergen,151100101,Child Care Center,iPlusOne Academy,"271 Livingston Street, Suite L-0",Northvale,07647,(201) 767-1425,iplusoneacademy@gmail.com,0 - 13 years,157.0
Bergen,151100096,Child Care Center,Bright Beginners Academy III,487 Ridge Road,North Arlington,07031,(201) 998-8100,germanico.bba@gmail.com,0 - 13 years,90.0
Bergen,151000187,Child Care Center,Goddard School,332 Forest Avenue,Paramus,07652,(201) 470-6245,paramusnj@goddardschools.com,0 - 6 years,150.0
Bergen,151000165,Child Care Center,Square One Kids Academy,112 Bauer Drive,Oakland,07436,(201) 644-7575,info@squareonekidsacademy.com,0 - 6 years,102.0
Bergen,150800017,Child Care Center,Little Learners Child Development Center,47 Essex Street,Hackensack,07601,(201) 478-6106,LLCDCDirector15@gmail.com,0 - 13 years,75.0
Bergen,150400177,Child Care Center,Jumpin Jax Kids Corp.,600 Winters Avenue Unit 2,Paramus,07652,(201) 261-3000,paramusdaycare@gmail.com,0 - 13 years,105.0
Bergen,150300119,Child Care Center,The Learning Experience,21 Sylvan Avenue,Englewood Cliffs,07632,(201) 242-8800,englewoodcliffs@tlechildcare.com,0 - 13 years,180.0
Bergen,150200040,Child Care Center,Immaculate Heart of Mary Preschool,551 Prospect Avenue,Ridgefield,07657,(201) 496-6961,njihmm@gmail.com,2 1/2 - 6 years,64.0
Bergen,150100100,Child Care Center,The Learning Experience,861 Franklin Avenue,Franklin Lakes,07417,(201) 848-9900,franklinlakes@tlechildcare.com,0 - 13 years,192.0
Bergen,150100083,Child Care Center,"Cloud 9 Akademie, LLC dba Lightbridge Academy",45 Eisenhower Drive,Paramus,07652,(201) 843-4700,paramus_nj@lightbridgeacademy.com,0 - 13 years,177.0
Bergen,141100057,Child Care Center,Evelyn Street Day School,352 Evelyn Street,Paramus,07652,(201) 523-9555,ms.doreen.evelynst@gmail.com,0 - 6 years,120.0
Bergen,140800064,Child Care Center,Goddard School,301 Riverfront Boulevard,Elmwood Park,07407,(201) 468-9841,delmwoodparknj@goddardschools.com,0 - 13 years,153.0
Bergen,140800048,Child Care Center,A.C.E. Before and After Care Program - Emerson,1 Haines Street,Emerson,07630,(862) 345-0477,director@rvedfund.org,2 1/2 - 13 years,120.0
Bergen,140800036,Child Care Center,Wyckoff Family YMCA - Washington School,270 Woodland Avenue,Wyckoff,07481,(201) 376-3007,sharont@wyckoffymca.org,6 - 13 years,67.0
Bergen,140800035,Child Care Center,Wyckoff Family YMCA - Lincoln School,325 Mason Avenue,Wyckoff,07481,(201) 248-9772,sharont@wyckoffymca.org,6 - 13 years,70.0
Bergen,140800034,Child Care Center,Wyckoff Family YMCA - Sicomac School,356 Sicomac Avenue,Wyckoff,07481,(201) 669-1239,sharont@wyckoffymca.org,6 - 13 years,45.0
Bergen,140800032,Child Care Center,Wyckoff Family YMCA - Coolidge School,420 Grandview Avenue,Wyckoff,07481,(201) 264-4989,sharont@wyckoffymca.org,6 - 13 years,60.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Bergen,140700166,Child Care Center,The Goddard School,120 Charlotte Place,Englewood Cliffs,07632,(201) 582-6160,englewoodcliffsnj@goddardschools.com,0 - 13 years,145.0
Bergen,140700042,Child Care Center,Meadowlands Area YMCA - SACC - Moonachie School,20 West Park Street,Moonachie,07074,(201) 955-5300,pfacendola@meadowlandsymca.org,6 - 13 years,244.0
Bergen,140600124,Child Care Center,TLC Plus III,449 Market Street,Saddle Brook,07663,(201) 403-4409,tlcplusmarket@gmail.com,0 - 6 years,117.0
Bergen,140400246,Child Care Center,The Learning Experience,201 Hackensack Street,East Rutherford,07073,(201) 933-0044,eastrutherford@tlechildcare.com,0 - 13 years,158.0
Bergen,140300120,Child Care Center,Groovy Connections,606 Ridge Road,Lyndhurst,07071,(201) 939-5090,families@groovyconnections.com,0 - 13 years,33.0
Bergen,131100192,Child Care Center,Evergreen Kids Academy,26 William Street,Closter,07624,(201) 660-1171,info@evergreenkidsacademy.com,2 1/2 - 6 years,58.0
Bergen,130900103,Child Care Center,Bright Seedlings Early Learning Center,150 Hudson Street,Hackensack,07601,(201) 250-8880,brightseedlingsllc@gmail.com,0 - 13 years,60.0
Bergen,130900057,Child Care Center,Happy Times Day Care LLC,379 Main Avenue,Wallington,07057,(201) 615-9740,agolonek@yahoo.com,2 1/2 - 6 years,60.0
Bergen,130700138,Child Care Center,Young Scholars Academy of Wyckoff,467 Grandview Avenue,Wyckoff,07481,(201) 652-4972,ysawyckoff@gmail.com,2 1/2 - 6 years,59.0
Bergen,121200592,Child Care Center,God's Children Academy,55 W. Midland Ave,Paramus,07652,(201) 652-9726,GCA@godschildrenacademy.org,2 1/2 - 13 years,52.0
Bergen,121000050,Child Care Center,Emma Daycare,49 E. Midland Avenue,Paramus,07652,(201) 523-9393,emmadaycare@gmail.com,0 - 6 years,90.0
Bergen,120800112,Child Care Center,Club Ed Afterschool Program in Fairview - School #3,240 4th Street,Fairview,07022,(201) 364-5128,carlaR@jfcsnnj.org,6 - 13 years,60.0
Bergen,120700168,Child Care Center,Ridgefield Park After School Program - Roosevelt School,508 Teaneck Road,Ridgefield Park,07660,(201) 697-3403,rpafterschoolprogram@gmail.com,6 - 13 years,195.0
